"Timestamp","Altronic Engine State","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Hour Meter","Run Status Comp #1","Run Status Comp #2","Run Status Comp 1 2073","Run Status Comp 2 2074","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","WellHead #1 Running Status","Wellhead #1 Yesterday's Total Flow","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterday's Total Flow","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterday's Total Flow","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","WellHead #4 Running Status","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterday's Total Flow","Wellhead #4 Yesterdays Total Flow"
"4/01/2026 03:15:00 PM","","3230","","","5105","Running","Running","","","67","64","71","72","0.820","","","","45","0.813","816","148","","Online","","0.810","0.820","45","0.814","816","146","Online","0.750","","0.810","0.820","44","0.809","816","147","Online","0.800","","0.810","0.820","44","0.810","817","148","","","","Online","0.800","","0.411"
"4/01/2026 03:00:00 PM","","3160","","","5105","Running","Running","","","67","64","71","72","0.805","","","","45","0.805","803","148","","Online","","0.810","0.805","44","0.806","804","146","Online","0.750","","0.810","0.805","44","0.801","804","147","Online","0.800","","0.810","0.755","43","0.791","804","148","","","","Online","0.800","","0.411"
"4/01/2026 02:45:00 PM","","3159","","","5105","Running","Running","","","67","64","71","72","0.800","","","","45","0.804","791","149","","Online","","0.810","0.800","45","0.805","791","148","Online","0.750","","0.810","0.800","43","0.783","792","149","Online","0.800","","0.810","0.772","41","0.763","792","149","","","","Online","0.800","","0.411"
"4/01/2026 02:30:00 PM","","3230","","","5104","Running","Running","","","67","64","72","73","0.835","","","","46","0.823","816","148","","Online","","0.810","0.835","46","0.827","816","147","Online","0.750","","0.810","0.835","45","0.812","816","148","Online","0.800","","0.810","0.855","49","0.848","816","148","","","","Online","0.800","","0.411"
"4/01/2026 02:15:00 PM","","3210","","","5104","Running","Running","","","66","64","71","72","0.815","","","","44","0.820","833","147","","Online","","0.810","0.815","44","0.819","834","146","Online","0.750","","0.810","0.815","46","0.835","830","147","Online","0.800","","0.810","0.825","44","0.822","830","147","","","","Online","0.800","","0.411"
"4/01/2026 02:00:00 PM","","3240","","","5104","Running","Running","","","67","65","72","74","0.835","","","","47","0.825","803","146","","Online","","0.810","0.835","47","0.830","803","145","Online","0.750","","0.810","0.835","46","0.824","803","146","Online","0.800","","0.810","0.885","50","0.855","805","147","","","","Online","0.800","","0.411"
"4/01/2026 01:45:00 PM","","3220","","","5104","Running","Running","","","66","64","71","73","0.830","","","","45","0.826","828","147","","Online","","0.810","0.830","45","0.825","828","146","Online","0.750","","0.810","0.830","46","0.837","827","147","Online","0.800","","0.810","0.850","46","0.837","828","148","","","","Online","0.800","","0.411"
"4/01/2026 01:30:00 PM","","3260","","","5103","Running","Running","","","67","64","71","75","0.805","","","","45","0.003","809","148","","Online","","0.810","0.805","45","0.813","809","147","Online","0.750","","0.810","0.805","43","0.793","810","147","Online","0.800","","0.810","0.865","54","0.889","810","148","","","","Online","0.800","","0.411"
"4/01/2026 01:15:00 PM","","3194","","","5103","Running","Running","","","67","64","71","73","0.800","","","","47","0.826","801","148","","Online","","0.810","0.800","47","0.828","800","146","Online","0.750","","0.810","0.800","46","0.815","800","147","Online","0.800","","0.810","0.791","45","0.807","800","147","","","","Online","0.800","","0.411"
"4/01/2026 01:00:00 PM","","3130","","","5103","Running","Running","","","67","64","71","72","0.810","","","","45","0.812","808","149","","Online","","0.810","0.810","45","0.810","808","147","Online","0.750","","0.810","0.810","43","0.793","809","148","Online","0.800","","0.810","0.740","42","0.788","809","148","","","","Online","0.800","","0.411"
"4/01/2026 12:45:00 PM","","3200","","","5103","Running","Running","","","67","64","71","72","0.810","","","","46","0.820","815","148","","Online","","0.810","0.810","45","0.812","812","147","Online","0.750","","0.810","0.810","42","0.785","813","147","Online","0.800","","0.810","0.810","44","0.808","813","147","","","","Online","0.800","","0.411"
"4/01/2026 12:30:00 PM","","3320","","","5102","Running","Running","","","67","65","72","77","0.835","","","","47","0.828","805","147","","Online","","0.810","0.835","47","0.832","805","146","Online","0.750","","0.810","0.835","46","0.822","805","146","Online","0.800","","0.810","0.955","60","0.939","805","146","","","","Online","0.800","","0.411"
"4/01/2026 12:15:00 PM","","3230","","","5102","Running","Running","","","67","64","71","73","0.810","","","","44","0.808","810","146","","Online","","0.810","0.810","44","0.810","810","144","Online","0.750","","0.810","0.810","46","0.825","810","145","Online","0.800","","0.810","0.840","47","0.833","810","145","","","","Online","0.800","","0.411"
"4/01/2026 12:00:00 PM","","3150","","","5102","Running","Running","","","67","64","71","71","0.825","","","","45","0.819","820","145","","Online","","0.810","0.825","45","0.818","820","144","Online","0.750","","0.810","0.825","44","0.817","821","144","Online","0.800","","0.810","0.775","40","0.778","821","143","","","","Online","0.800","","0.411"
"4/01/2026 11:45:00 AM","","3200","","","5102","Running","Running","","","66","64","71","72","0.820","","","","45","0.814","813","144","","Online","","0.810","0.820","44","0.814","813","143","Online","0.750","","0.810","0.815","45","0.819","814","143","Online","0.800","","0.810","0.815","43","0.801","814","142","","","","Online","0.800","","0.411"
"4/01/2026 11:30:00 AM","","3210","","","5101","Running","Running","","","66","64","71","74","0.810","","","","45","0.813","811","144","","Online","","0.810","0.810","44","0.807","810","143","Online","0.750","","0.810","0.810","44","0.811","811","144","Online","0.800","","0.810","0.820","50","0.865","810","144","","","","Online","0.800","","0.411"
"4/01/2026 11:15:00 AM","","3200","","","5101","Running","Running","","","67","64","71","73","0.835","","","","45","0.820","812","144","","Online","","0.810","0.835","45","0.821","811","143","Online","0.750","","0.810","0.835","47","0.843","817","143","Online","0.800","","0.810","0.845","43","0.802","817","143","","","","Online","0.800","","0.411"
"4/01/2026 11:00:00 AM","","3180","","","5101","Running","Running","","","66","64","71","72","0.815","","","","45","0.813","815","145","","Online","","0.810","0.815","45","0.820","815","143","Online","0.750","","0.810","0.815","42","0.793","815","143","Online","0.800","","0.810","0.795","44","0.808","816","143","","","","Online","0.800","","0.411"
"4/01/2026 10:45:00 AM","","3390","","","5101","Running","Running","","","66","64","71","75","0.830","","","","45","0.841","861","144","","Online","","0.810","0.830","44","0.840","861","143","Online","0.750","","0.810","0.830","44","0.842","862","143","Online","0.800","","0.810","1.020","57","0.952","862","143","","","","Online","0.800","","0.411"
"4/01/2026 10:30:00 AM","","3340","","","5100","Running","Running","","","66","64","71","76","0.825","","","","45","0.822","815","140","","Online","","0.810","0.825","45","0.827","815","139","Online","0.750","","0.810","0.825","46","0.832","815","139","Online","0.800","","0.810","0.825","57","0.931","815","139","","","","Online","0.800","","0.411"
"4/01/2026 10:15:00 AM","","3213","","","5100","Running","Running","","","67","64","71","73","0.800","","","","45","0.818","798","140","","Online","","0.810","0.800","45","0.812","798","139","Online","0.750","","0.810","0.800","44","0.805","799","139","Online","0.800","","0.810","0.813","44","0.807","799","137","","","","Online","0.800","","0.411"
"4/01/2026 10:00:00 AM","","3080","","","5100","Running","Running","","","66","64","71","70","0.820","","","","44","0.818","812","137","","Online","","0.810","0.820","44","0.819","812","136","Online","0.750","","0.810","0.820","45","0.827","812","137","Online","0.800","","0.810","0.700","33","0.715","812","135","","","","Online","0.800","","0.411"
"4/01/2026 09:45:00 AM","","2990","","","5100","Running","Running","","","66","64","71","66","0.825","","","","44","0.819","822","135","","Online","","0.810","0.825","44","0.820","822","134","Online","0.750","","0.810","0.825","42","0.805","821","134","Online","0.800","","0.810","0.615","22","0.586","821","131","","","","Online","0.800","","0.411"
"4/01/2026 09:30:00 AM","","2890","","","5099","Running","Running","","","66","64","71","64","0.810","","","","43","0.809","814","136","","Online","","0.810","0.810","43","0.809","814","135","Online","0.750","","0.810","0.810","44","0.820","814","135","Online","0.800","","0.810","0.500","16","0.504","814","131","","","","Online","0.800","","0.411"
"4/01/2026 09:15:00 AM","","2651","","","5099","Running","Running","","","66","64","71","40","0.800","","","","43","0.804","808","134","","Online","","0.810","0.800","42","0.800","808","133","Online","0.750","","0.810","0.800","43","0.816","809","133","Online","0.800","","0.810","0.252","4","0.261","809","125","","","","Online","0.800","","0.411"
"4/01/2026 09:00:00 AM","","2650","","","5099","Running","Running","","","66","64","71","41","0.810","","","","43","0.808","813","134","","Online","","0.810","0.810","42","0.807","813","133","Online","0.750","","0.810","0.810","42","0.799","813","134","Online","0.800","","0.810","0.250","4","0.268","814","125","","","","Online","0.800","","0.411"
"4/01/2026 08:45:00 AM","","2610","","","5099","Running","Running","","","66","64","71","31","0.805","","","","43","0.807","811","135","","Online","","0.810","0.805","43","0.804","811","134","Online","0.750","","0.810","0.805","43","0.810","811","134","Online","0.800","","0.810","0.225","2","0.213","811","124","","","","Online","0.800","","0.411"
"4/01/2026 08:30:00 AM","","2580","","","5098","Running","Running","","","66","64","71","28","0.805","","","","43","0.807","812","136","","Online","","0.810","0.805","43","0.805","812","135","Online","0.750","","0.810","0.805","41","0.791","813","135","Online","0.800","","0.810","0.190","2","0.202","813","125","","","","Online","0.800","","0.411"
"4/01/2026 08:15:00 AM","","2680","","","5098","Running","Running","","","66","64","71","41","0.805","","","","42","0.800","809","134","","Online","","0.810","0.805","42","0.803","808","133","Online","0.750","","0.810","0.805","43","0.813","809","133","Online","0.800","","0.810","0.285","4","0.266","809","125","","","","Online","0.800","","0.411"
"4/01/2026 08:00:00 AM","","2630","","","5098","Running","Running","","","66","64","71","33","0.825","","","","43","0.815","814","134","","Online","","0.810","0.825","44","0.817","814","133","Online","0.750","","0.810","0.825","44","0.819","814","133","Online","0.800","","0.810","0.255","3","0.226","816","123","","","","Online","0.800","","0.411"
"4/01/2026 07:45:00 AM","","2606","","","5098","Running","Running","","","66","64","71","31","0.800","","","","43","0.811","808","134","","Online","","0.810","0.800","43","0.810","808","133","Online","0.750","","0.810","0.800","41","0.794","809","133","Online","0.800","","0.810","0.207","3","0.219","809","123","","","","Online","0.800","","0.411"
"4/01/2026 07:30:00 AM","","2697","","","5097","Running","Running","","","66","64","71","40","0.800","","","","43","0.802","804","137","","Online","","0.810","0.800","43","0.802","804","137","Online","0.750","","0.810","0.800","42","0.798","803","137","Online","0.800","","0.810","0.297","4","0.263","804","128","","","","Online","0.800","","0.411"
"4/01/2026 07:15:00 AM","","2602","","","5097","Running","Running","","","66","64","71","35","0.800","","","","43","0.802","807","137","","Online","","0.810","0.800","43","0.804","807","136","Online","0.750","","0.810","0.800","43","0.806","807","136","Online","0.800","","0.810","0.203","3","0.239","807","129","","","","Online","0.800","","0.411"
"4/01/2026 07:00:00 AM","","2665","","","5097","Running","Running","","","66","64","71","41","0.800","","","","43","0.802","805","138","","Online","","0.810","0.800","42","0.797","805","138","Online","0.750","","0.810","0.800","41","0.797","805","138","Online","0.800","","0.810","0.271","4","0.264","806","130","","","","Online","0.800","","0.411"
"4/01/2026 06:45:00 AM","","2611","","","5097","Running","Running","","","66","64","71","34","0.800","","","","43","0.808","811","135","","Online","","0.810","0.800","43","0.808","811","134","Online","0.750","","0.810","0.800","45","0.803","811","134","Online","0.800","","0.810","0.203","3","0.231","811","126","","","","Online","0.800","","0.411"
"4/01/2026 06:30:00 AM","","2610","","","5096","Running","Running","","","66","64","72","32","0.820","","","","44","0.810","807","136","","Online","","0.810","0.820","44","0.818","807","135","Online","0.750","","0.810","0.820","45","0.826","806","136","Online","0.800","","0.810","0.230","3","0.219","811","127","","","","Online","0.800","","0.411"
"4/01/2026 06:15:00 AM","","2650","","","5096","Running","Running","","","66","64","71","39","0.805","","","","43","0.803","814","138","","Online","","0.810","0.805","43","0.807","813","138","Online","0.750","","0.810","0.805","44","0.821","813","138","Online","0.800","","0.810","0.255","4","0.254","814","131","","","","Online","0.800","","0.411"
"4/01/2026 06:00:00 AM","","2650","","","5096","Running","Running","","","66","64","71","40","0.805","","","","43","0.806","814","138","","Online","","0.810","0.805","43","0.805","813","137","Online","0.750","","0.810","0.805","43","0.814","813","137","Online","0.800","","0.810","0.255","4","0.263","814","130","","","","Online","0.800","","0.411"
"4/01/2026 05:45:00 AM","","2671","","","5096","Running","Running","","","66","64","71","39","0.800","","","","44","0.810","809","136","","Online","","0.810","0.820","43","0.809","808","135","Online","0.750","","0.810","0.820","46","0.833","808","136","Online","0.800","","0.810","0.280","4","0.258","808","127","","","","Online","0.800","","0.411"
"4/01/2026 05:30:00 AM","","2620","","","5095","Running","Running","","","66","64","71","37","0.805","","","","43","0.801","808","135","","Online","","0.810","0.805","42","0.800","808","134","Online","0.750","","0.810","0.805","41","0.784","808","135","Online","0.800","","0.810","0.225","3","0.248","808","126","","","","Online","0.800","","0.411"
"4/01/2026 05:15:00 AM","","2660","","","5095","Running","Running","","","66","64","71","37","0.815","","","","44","0.815","811","134","","Online","","0.810","0.815","43","0.809","811","133","Online","0.750","","0.810","0.815","42","0.797","812","134","Online","0.800","","0.810","0.275","3","0.245","812","125","","","","Online","0.800","","0.411"
"4/01/2026 05:00:00 AM","","2627","","","5095","Running","Running","","","67","64","72","31","0.800","","","","44","0.805","789","135","","Online","","0.810","0.800","44","0.803","789","134","Online","0.750","","0.810","0.800","44","0.804","789","134","Online","0.800","","0.810","0.228","2","0.208","789","124","","","","Online","0.800","","0.411"
"4/01/2026 04:45:00 AM","","2660","","","5095","Running","Running","","","66","64","71","41","0.815","","","","43","0.807","810","133","","Online","","0.810","0.815","42","0.806","809","132","Online","0.750","","0.810","0.815","41","0.798","809","132","Online","0.800","","0.810","0.275","4","0.271","809","123","","","","Online","0.800","","0.411"
"4/01/2026 04:30:00 AM","","2640","","","5094","Running","Running","","","66","64","71","31","0.810","","","","43","0.810","820","134","","Online","","0.810","0.810","43","0.815","820","133","Online","0.750","","0.810","0.810","42","0.804","821","133","Online","0.800","","0.810","0.240","3","0.221","821","122","","","","Online","0.800","","0.411"
"4/01/2026 04:15:00 AM","","2580","","","5094","Running","Running","","","66","64","71","32","0.820","","","","43","0.815","819","133","","Online","","0.810","0.820","43","0.815","818","132","Online","0.750","","0.810","0.820","44","0.823","818","132","Online","0.800","","0.810","0.200","3","0.222","817","122","","","","Online","0.800","","0.411"
"4/01/2026 04:00:00 AM","","2670","","","5094","Running","Running","","","66","64","71","38","0.815","","","","43","0.810","811","135","","Online","","0.810","0.815","43","0.809","812","134","Online","0.750","","0.810","0.815","43","0.812","813","134","Online","0.800","","0.810","0.285","4","0.256","813","125","","","","Online","0.800","","0.411"
"4/01/2026 03:45:00 AM","","2608","","","5094","Running","Running","","","66","64","71","30","0.800","","","","43","0.801","807","136","","Online","","0.810","0.800","42","0.796","807","135","Online","0.750","","0.810","0.800","44","0.803","807","135","Online","0.800","","0.810","0.210","2","0.213","807","124","","","","Online","0.800","","0.411"
"4/01/2026 03:30:00 AM","","2600","","","5093","Running","Running","","","66","64","71","29","0.820","","","","44","0.820","817","135","","Online","","0.810","0.820","43","0.814","816","135","Online","0.750","","0.810","0.820","43","0.802","816","135","Online","0.800","","0.810","0.220","2","0.198","817","125","","","","Online","0.800","","0.411"
"4/01/2026 03:15:00 AM","","2630","","","5093","Running","Running","","","66","64","71","37","0.810","","","","43","0.810","814","137","","Online","","0.810","0.810","43","0.808","814","136","Online","0.750","","0.810","0.810","42","0.797","814","136","Online","0.800","","0.810","0.240","4","0.250","814","130","","","","Online","0.800","","0.411"
"4/01/2026 03:00:00 AM","","2670","","","5093","Running","Running","","","66","64","71","37","0.805","","","","43","0.810","812","137","","Online","","0.810","0.805","42","0.802","812","136","Online","0.750","","0.810","0.805","43","0.812","812","136","Online","0.800","","0.810","0.255","3","0.244","812","128","","","","Online","0.800","","0.411"
"4/01/2026 02:45:00 AM","","2663","","","5093","Running","Running","","","66","64","71","37","0.800","","","","43","0.796","802","137","","Online","","0.810","0.800","42","0.797","801","136","Online","0.750","","0.810","0.800","41","0.799","801","136","Online","0.800","","0.810","0.271","3","0.244","801","127","","","","Online","0.800","","0.411"
"4/01/2026 02:30:00 AM","","2620","","","5092","Running","Running","","","66","64","71","37","0.820","","","","43","0.815","812","135","","Online","","0.810","0.820","43","0.810","815","134","Online","0.750","","0.810","0.820","44","0.826","815","134","Online","0.800","","0.810","0.240","4","0.253","815","125","","","","Online","0.800","","0.411"
"4/01/2026 02:15:00 AM","","2591","","","5092","Running","Running","","","66","64","71","27","0.800","","","","43","0.805","809","135","","Online","","0.810","0.800","43","0.804","809","134","Online","0.750","","0.810","0.800","41","0.792","809","134","Online","0.800","","0.810","0.191","2","0.192","809","123","","","","Online","0.800","","0.411"
"4/01/2026 02:00:00 AM","","2552","","","5092","Running","Running","","","67","64","72","32","0.800","","","","43","0.800","793","135","","Online","","0.810","0.800","44","0.804","793","135","Online","0.750","","0.810","0.800","45","0.814","793","135","Online","0.800","","0.810","0.154","3","0.216","794","126","","","","Online","0.800","","0.411"
"4/01/2026 01:45:00 AM","","2657","","","5092","Running","Running","","","66","64","71","35","0.800","","","","43","0.804","806","137","","Online","","0.810","0.800","43","0.804","806","136","Online","0.750","","0.810","0.800","41","0.789","807","136","Online","0.800","","0.810","0.265","3","0.237","807","126","","","","Online","0.800","","0.411"
"4/01/2026 01:30:00 AM","","2590","","","5091","Running","Running","","","66","64","71","29","0.815","","","","43","0.809","820","137","","Online","","0.810","0.815","43","0.811","820","136","Online","0.750","","0.810","0.815","41","0.791","820","137","Online","0.800","","0.810","0.205","2","0.202","820","127","","","","Online","0.800","","0.411"
"4/01/2026 01:15:00 AM","","2620","","","5091","Running","Running","","","66","64","71","37","0.815","","","","43","0.811","816","139","","Online","","0.810","0.815","43","0.810","816","138","Online","0.750","","0.810","0.815","40","0.778","816","138","Online","0.800","","0.810","0.235","4","0.254","816","132","","","","Online","0.800","","0.411"
"4/01/2026 01:00:00 AM","","2637","","","5091","Running","Running","","","66","64","71","33","0.800","","","","44","0.807","806","138","","Online","","0.810","0.800","44","0.805","807","137","Online","0.750","","0.810","0.800","45","0.823","806","138","Online","0.800","","0.810","0.238","3","0.226","806","130","","","","Online","0.800","","0.411"
"4/01/2026 12:45:00 AM","","2616","","","5091","Running","Running","","","66","64","71","39","0.800","","","","44","0.809","804","138","","Online","","0.810","0.800","44","0.808","804","137","Online","0.750","","0.810","0.800","45","0.821","803","137","Online","0.800","","0.810","0.216","4","0.256","809","129","","","","Online","0.800","","0.411"
"4/01/2026 12:30:00 AM","","2610","","","5090","Running","Running","","","66","64","72","30","0.815","","","","43","0.806","807","137","","Online","","0.810","0.815","44","0.810","806","136","Online","0.750","","0.810","0.815","45","0.825","806","136","Online","0.800","","0.810","0.225","2","0.206","806","125","","","","Online","0.800","","0.411"
"4/01/2026 12:15:00 AM","","2583","","","5090","Running","Running","","","66","64","71","27","0.800","","","","43","0.804","805","137","","Online","","0.810","0.800","43","0.804","806","136","Online","0.750","","0.810","0.800","39","0.765","806","136","Online","0.800","","0.810","0.183","2","0.191","807","125","","","","Online","0.800","","0.411"
"4/01/2026 12:00:00 AM","","2650","","","5090","Running","Running","","","66","64","72","38","0.825","","","","44","0.820","813","135","","Online","","0.815","0.825","44","0.816","812","134","Online","0.750","","0.813","0.825","45","0.831","812","134","Online","0.800","","0.785","0.275","4","0.254","812","125","","","","Online","0.800","","0.732"
"3/31/2026 11:45:00 PM","","2570","","","5090","Running","Running","","","66","64","71","30","0.805","","","","42","0.802","812","135","","Online","","0.815","0.805","43","0.805","812","134","Online","0.750","","0.813","0.805","41","0.794","812","134","Online","0.800","","0.785","0.185","2","0.214","812","123","","","","Online","0.800","","0.732"
"3/31/2026 11:30:00 PM","","2627","","","5089","Running","Running","","","66","64","71","27","0.800","","","","42","0.796","807","134","","Online","","0.815","0.800","43","0.801","808","134","Online","0.750","","0.813","0.800","43","0.812","808","133","Online","0.800","","0.785","0.229","2","0.191","808","121","","","","Online","0.800","","0.732"
"3/31/2026 11:15:00 PM","","2650","","","5089","Running","Running","","","66","64","71","38","0.810","","","","43","0.807","812","134","","Online","","0.815","0.810","43","0.808","812","133","Online","0.750","","0.813","0.810","43","0.815","812","133","Online","0.800","","0.785","0.260","4","0.255","812","124","","","","Online","0.800","","0.732"
"3/31/2026 11:00:00 PM","","2602","","","5089","Running","Running","","","66","64","71","34","0.800","","","","43","0.808","808","133","","Online","","0.815","0.800","43","0.807","808","132","Online","0.750","","0.813","0.800","41","0.788","808","132","Online","0.800","","0.785","0.213","3","0.236","808","123","","","","Online","0.800","","0.732"
"3/31/2026 10:45:00 PM","","2630","","","5089","Running","Running","","","66","64","71","39","0.800","","","","42","0.801","809","134","","Online","","0.815","0.800","43","0.805","809","133","Online","0.750","","0.813","0.800","40","0.786","810","133","Online","0.800","","0.785","0.265","4","0.261","810","124","","","","Online","0.800","","0.732"
"3/31/2026 10:30:00 PM","","2632","","","5088","Running","Running","","","66","64","71","35","0.800","","","","43","0.799","799","135","","Online","","0.815","0.800","42","0.795","799","134","Online","0.750","","0.813","0.800","44","0.809","798","134","Online","0.800","","0.785","0.233","3","0.234","798","124","","","","Online","0.800","","0.732"
"3/31/2026 10:15:00 PM","","2663","","","5088","Running","Running","","","66","64","71","40","0.800","","","","43","0.811","809","134","","Online","","0.815","0.800","42","0.804","808","133","Online","0.750","","0.813","0.800","44","0.816","809","133","Online","0.800","","0.785","0.263","4","0.262","809","124","","","","Online","0.800","","0.732"
"3/31/2026 10:00:00 PM","","2630","","","5088","Running","Running","","","66","64","71","29","0.800","","","","43","0.803","810","134","","Online","","0.815","0.800","42","0.802","809","133","Online","0.750","","0.813","0.800","43","0.805","809","134","Online","0.800","","0.785","0.230","2","0.204","810","123","","","","Online","0.800","","0.732"
"3/31/2026 09:45:00 PM","","2590","","","5088","Running","Running","","","66","64","71","26","0.825","","","","44","0.815","811","135","","Online","","0.815","0.825","44","0.816","811","134","Online","0.750","","0.813","0.825","44","0.816","811","134","Online","0.800","","0.785","0.225","2","0.188","810","122","","","","Online","0.800","","0.732"
"3/31/2026 09:30:00 PM","","2650","","","5087","Running","Running","","","66","64","71","37","0.810","","","","43","0.807","813","135","","Online","","0.815","0.810","43","0.807","813","134","Online","0.750","","0.813","0.810","43","0.816","813","134","Online","0.800","","0.785","0.260","4","0.253","813","125","","","","Online","0.800","","0.732"
"3/31/2026 09:15:00 PM","","2620","","","5087","Running","Running","","","66","64","71","35","0.805","","","","43","0.808","812","134","","Online","","0.815","0.805","43","0.808","812","133","Online","0.750","","0.813","0.805","41","0.793","812","133","Online","0.800","","0.785","0.225","3","0.243","812","124","","","","Online","0.800","","0.732"
"3/31/2026 09:00:00 PM","","2610","","","5087","Running","Running","","","66","64","71","33","0.805","","","","43","0.807","816","134","","Online","","0.815","0.810","42","0.807","816","133","Online","0.750","","0.813","0.810","40","0.788","816","133","Online","0.800","","0.785","0.220","3","0.229","816","124","","","","Online","0.800","","0.732"
"3/31/2026 08:45:00 PM","","2630","","","5087","Running","Running","","","66","64","71","36","0.805","","","","43","0.805","810","137","","Online","","0.815","0.805","42","0.801","810","136","Online","0.750","","0.813","0.805","44","0.815","810","136","Online","0.800","","0.785","0.235","3","0.245","810","127","","","","Online","0.800","","0.732"
"3/31/2026 08:30:00 PM","","2649","","","5086","Running","Running","","","66","64","71","32","0.800","","","","43","0.801","807","137","","Online","","0.815","0.800","43","0.804","807","136","Online","0.750","","0.813","0.800","41","0.784","807","136","Online","0.800","","0.785","0.257","3","0.217","805","125","","","","Online","0.800","","0.732"
"3/31/2026 08:15:00 PM","","2605","","","5086","Running","Running","","","66","64","71","29","0.800","","","","44","0.810","802","137","","Online","","0.815","0.800","43","0.801","801","136","Online","0.750","","0.813","0.800","43","0.800","801","135","Online","0.800","","0.785","0.205","2","0.202","802","126","","","","Online","0.800","","0.732"
"3/31/2026 08:00:00 PM","","2640","","","5086","Running","Running","","","66","64","71","37","0.820","","","","44","0.816","814","136","","Online","","0.815","0.820","43","0.810","814","135","Online","0.750","","0.813","0.820","43","0.812","814","135","Online","0.800","","0.785","0.260","4","0.251","814","126","","","","Online","0.800","","0.732"
"3/31/2026 07:45:00 PM","","2610","","","5086","Running","Running","","","66","64","71","32","0.810","","","","43","0.806","811","136","","Online","","0.815","0.810","43","0.807","811","135","Online","0.750","","0.813","0.810","42","0.798","811","135","Online","0.800","","0.785","0.220","3","0.218","811","125","","","","Online","0.800","","0.732"
"3/31/2026 07:30:00 PM","","2660","","","5085","Running","Running","","","66","64","71","37","0.810","","","","43","0.810","813","137","","Online","","0.815","0.810","43","0.806","813","136","Online","0.750","","0.813","0.810","45","0.825","813","136","Online","0.800","","0.785","0.265","3","0.251","813","127","","","","Online","0.800","","0.732"
"3/31/2026 07:15:00 PM","","2610","","","5085","Running","Running","","","66","64","71","32","0.815","","","","43","0.810","817","138","","Online","","0.815","0.815","43","0.809","817","137","Online","0.750","","0.813","0.815","44","0.821","817","137","Online","0.800","","0.785","0.225","3","0.219","817","126","","","","Online","0.800","","0.732"
"3/31/2026 07:00:00 PM","","2682","","","5085","Running","Running","","","66","64","71","36","0.800","","","","43","0.802","808","139","","Online","","0.815","0.800","43","0.804","808","138","Online","0.750","","0.813","0.800","45","0.824","808","138","Online","0.800","","0.785","0.284","3","0.235","808","129","","","","Online","0.800","","0.732"
"3/31/2026 06:45:00 PM","","2603","","","5085","Running","Running","","","66","64","71","31","0.800","","","","44","0.799","796","141","","Online","","0.815","0.800","44","0.805","795","140","Online","0.750","","0.813","0.800","44","0.807","795","139","Online","0.800","","0.785","0.204","2","0.208","796","130","","","","Online","0.800","","0.732"
"3/31/2026 06:30:00 PM","","2620","","","5084","Running","Running","","","66","64","71","36","0.805","","","","44","0.809","811","141","","Online","","0.815","0.805","43","0.802","811","141","Online","0.750","","0.813","0.805","41","0.787","811","141","Online","0.800","","0.785","0.205","3","0.240","811","131","","","","Online","0.800","","0.732"
"3/31/2026 06:15:00 PM","","2560","","","5084","Running","Running","","","66","64","71","23","0.810","","","","43","0.809","818","142","","Online","","0.815","0.810","43","0.806","818","141","Online","0.750","","0.813","0.810","46","0.832","818","141","Online","0.800","","0.785","0.180","1","0.171","818","129","","","","Online","0.800","","0.732"
"3/31/2026 06:00:00 PM","","2501","","","5084","Running","Running","","","66","64","71","20","0.800","","","","44","0.801","805","144","","Online","","0.815","0.800","44","0.805","805","143","Online","0.750","","0.813","0.800","42","0.788","805","143","Online","0.800","","0.785","0.100","1","0.152","805","134","","","","Online","0.800","","0.732"
